zone,day,hour,is_weekend,is_peak_hour,traffic,aqi,weather,fuel_consumption,power
Zone1,24,4,0,0,174,141,1,11.75,528
Zone1,24,5,0,0,203,163,0,13.7,480
Zone1,24,6,0,0,209,139,1,14.11,493
Zone1,24,7,0,1,327,238,1,22.07,543
Zone1,24,8,0,1,355,237,1,23.96,642
Zone1,24,9,0,1,314,230,0,21.2,574
Zone1,24,10,0,1,298,207,2,20.12,583
Zone1,24,11,0,0,155,129,0,10.46,520
Zone1,24,12,0,0,221,174,1,14.92,536
Zone1,24,13,0,0,221,170,2,14.92,498
Zone1,24,14,0,0,183,146,1,12.35,494
Zone1,24,15,0,0,184,117,0,12.42,512
Zone1,24,16,0,0,168,116,2,11.34,501
Zone1,24,17,0,1,582,378,1,39.29,775
Zone1,24,18,0,1,600,369,1,40.5,709
Zone1,24,19,0,1,554,377,0,37.4,704
Zone1,24,20,0,1,573,370,0,38.68,712
Zone1,24,21,0,0,202,139,2,13.64,526
Zone1,24,22,0,0,157,137,2,10.6,529
Zone1,24,23,0,0,183,132,1,12.35,551
Zone1,25,0,0,0,192,132,1,12.96,527
Zone1,25,1,0,0,198,140,1,13.37,501
Zone1,25,2,0,0,170,110,1,11.48,536
Zone1,25,3,0,0,205,138,0,13.84,524
Zone1,25,4,0,0,177,129,1,11.95,501
Zone1,25,5,0,0,214,169,0,14.45,504
Zone1,25,6,0,0,211,155,0,14.24,496
Zone1,25,7,0,1,316,217,1,21.33,569
Zone1,25,8,0,1,321,202,0,21.67,547
Zone1,25,9,0,1,359,251,1,24.23,619
Zone1,25,10,0,1,348,237,1,23.49,636
Zone1,25,11,0,0,180,125,2,12.15,484
Zone1,25,12,0,0,170,114,1,11.48,475
Zone1,25,13,0,0,190,146,0,12.83,520
Zone1,25,14,0,0,181,132,1,12.22,500
Zone1,25,15,0,0,191,161,1,12.89,561
Zone1,25,16,0,0,164,107,1,11.07,485
Zone1,25,17,0,1,539,359,2,36.38,690
Zone1,25,18,0,1,551,348,0,37.19,731
Zone1,25,19,0,1,557,353,1,37.6,678
Zone1,25,20,0,1,598,366,0,40.37,736
Zone1,25,21,0,0,209,135,1,14.11,566
Zone1,25,22,0,0,201,140,0,13.57,525
Zone1,25,23,0,0,186,125,1,12.56,515
Zone1,26,0,0,0,200,148,1,13.5,469
Zone1,26,1,0,0,198,142,0,13.37,542
Zone1,26,2,0,0,186,133,2,12.56,519
Zone1,26,3,0,0,198,158,0,13.37,498
Zone1,26,4,0,0,183,123,0,12.35,523
Zone1,26,5,0,0,217,152,2,14.65,515
Zone1,26,6,0,0,191,140,2,12.89,499
Zone1,26,7,0,1,293,195,1,19.78,564
Zone1,26,8,0,1,310,224,1,20.93,583
Zone1,26,9,0,1,293,205,0,19.78,567
Zone1,26,10,0,1,349,233,2,23.56,639
Zone1,26,11,0,0,184,152,1,12.42,506
Zone1,26,12,0,0,165,118,2,11.14,485
Zone1,26,13,0,0,204,135,0,13.77,493
Zone1,26,14,0,0,168,123,0,11.34,538
Zone1,26,15,0,0,154,109,2,10.4,525
Zone1,26,16,0,0,216,138,1,14.58,553
Zone1,26,17,0,1,592,370,2,39.96,767
Zone1,26,18,0,1,600,371,2,40.5,703
Zone1,26,19,0,1,543,347,2,36.65,687
Zone1,26,20,0,1,571,362,1,38.54,712
Zone1,26,21,0,0,224,159,1,15.12,494
Zone1,26,22,0,0,207,160,2,13.97,478
Zone1,26,23,0,0,154,130,0,10.4,481
Zone1,27,0,1,0,153,121,0,10.33,508
Zone1,27,1,1,0,113,81,2,7.63,506
Zone1,27,2,1,0,140,108,1,9.45,480
Zone1,27,3,1,0,120,103,2,8.1,426
Zone1,27,4,1,0,160,110,2,10.8,526
Zone1,27,5,1,0,148,132,1,9.99,496
Zone1,27,6,1,0,134,121,1,9.05,443
Zone1,27,7,1,1,273,187,1,18.43,575
Zone1,27,8,1,1,249,188,1,16.81,584
Zone1,27,9,1,1,263,178,0,17.75,535
Zone1,27,10,1,1,313,218,0,21.13,544
Zone1,27,11,1,0,117,93,1,7.9,438
Zone1,27,12,1,0,175,148,0,11.81,536
Zone1,27,13,1,0,129,85,0,8.71,430
Zone1,27,14,1,0,114,80,1,7.7,424
Zone1,27,15,1,0,121,108,2,8.17,504
Zone1,27,16,1,0,119,113,0,8.03,440
Zone1,27,17,1,1,534,356,1,36.05,670
Zone1,27,18,1,1,496,327,1,33.48,715
Zone1,27,19,1,1,544,372,2,36.72,666
Zone1,27,20,1,1,491,332,1,33.14,656
Zone1,27,21,1,0,133,120,2,8.98,518
Zone1,27,22,1,0,126,97,1,8.51,439
Zone1,27,23,1,0,122,112,2,8.24,457
Zone1,28,0,1,0,159,122,0,10.73,524
Zone1,28,1,1,0,162,125,2,10.94,536
Zone1,28,2,1,0,120,106,2,8.1,466
Zone1,28,3,1,0,152,119,2,10.26,511
Zone1,28,4,1,0,118,82,1,7.97,486
Zone1,28,5,1,0,145,106,0,9.79,464
Zone1,28,6,1,0,117,99,0,7.9,459
Zone1,28,7,1,1,276,194,1,18.63,587
Zone1,28,8,1,1,301,192,0,20.32,586
Zone1,28,9,1,1,259,163,2,17.48,527
Zone1,28,10,1,1,266,187,1,17.96,565
Zone1,28,11,1,0,135,118,1,9.11,504
Zone1,28,12,1,0,152,132,2,10.26,534
Zone1,28,13,1,0,164,121,2,11.07,469
Zone1,28,14,1,0,158,134,2,10.67,504
Zone1,28,15,1,0,169,143,1,11.41,536
Zone1,28,16,1,0,169,110,2,11.41,500
Zone1,28,17,1,1,555,344,2,37.46,721
Zone1,28,18,1,1,552,339,1,37.26,667
Zone1,28,19,1,1,501,342,1,33.82,683
Zone1,28,20,1,1,519,340,0,35.03,733
Zone1,28,21,1,0,170,115,0,11.48,462
Zone1,28,22,1,0,118,117,1,7.97,491
Zone1,28,23,1,0,131,117,0,8.84,520
Zone1,29,0,0,0,208,141,0,14.04,514
Zone1,29,1,0,0,214,141,0,14.45,482
Zone1,29,2,0,0,176,134,2,11.88,462
Zone1,29,3,0,0,205,153,2,13.84,564
Zone1,29,4,0,0,159,106,1,10.73,497
Zone1,29,5,0,0,164,117,0,11.07,476
Zone1,29,6,0,0,163,120,0,11.0,488
Zone1,29,7,0,1,307,224,0,20.72,582
Zone1,29,8,0,1,306,197,1,20.66,547
Zone1,29,9,0,1,337,227,0,22.75,624
Zone1,29,10,0,1,324,230,2,21.87,588
Zone1,29,11,0,0,171,114,0,11.54,535
Zone1,29,12,0,0,168,143,2,11.34,508
Zone1,29,13,0,0,203,139,0,13.7,552
Zone1,29,14,0,0,201,139,2,13.57,552
Zone1,29,15,0,0,157,114,0,10.6,507
Zone1,29,16,0,0,220,172,0,14.85,567
Zone1,29,17,0,1,572,355,2,38.61,707
Zone1,29,18,0,1,570,375,1,38.48,770
Zone1,29,19,0,1,547,371,2,36.92,716
Zone1,29,20,0,1,567,375,2,38.27,726
Zone1,29,21,0,0,155,130,2,10.46,472
Zone1,29,22,0,0,179,119,2,12.08,541
Zone1,29,23,0,0,208,162,0,14.04,525
Zone1,30,0,0,0,167,134,1,11.27,471
Zone1,30,1,0,0,171,119,0,11.54,460
Zone1,30,2,0,0,211,144,0,14.24,479
Zone1,30,3,0,0,177,125,1,11.95,455
Zone1,30,4,0,0,212,146,1,14.31,510
Zone1,30,5,0,0,158,114,1,10.67,453
Zone1,30,6,0,0,206,147,1,13.91,494
Zone1,30,7,0,1,299,208,2,20.18,564
Zone1,30,8,0,1,300,190,0,20.25,542
Zone1,30,9,0,1,334,212,0,22.55,616
Zone1,30,10,0,1,337,234,1,22.75,633
Zone1,30,11,0,0,167,143,0,11.27,524
Zone1,30,12,0,0,171,125,0,11.54,468
Zone1,30,13,0,0,156,132,0,10.53,452
Zone1,30,14,0,0,172,129,2,11.61,524
Zone1,30,15,0,0,181,139,2,12.22,556
Zone1,30,16,0,0,177,132,2,11.95,471
Zone1,30,17,0,1,602,371,0,40.64,759
Zone1,30,18,0,1,572,354,2,38.61,755
Zone1,30,19,0,1,600,400,1,40.5,699
Zone1,30,20,0,1,587,381,1,39.62,746
Zone1,30,21,0,0,205,141,0,13.84,505
Zone1,30,22,0,0,217,170,2,14.65,484
Zone1,30,23,0,0,207,131,1,13.97,482
Zone1,31,0,0,0,199,158,0,13.43,536
Zone1,31,1,0,0,166,117,2,11.21,461
Zone1,31,2,0,0,199,127,2,13.43,556
Zone1,31,3,0,0,218,148,0,14.72,507
Zone1,31,4,0,0,160,122,2,10.8,472
Zone1,31,5,0,0,220,159,0,14.85,496
Zone1,31,6,0,0,175,126,0,11.81,505
Zone1,31,7,0,1,322,224,2,21.74,568
Zone1,31,8,0,1,342,240,2,23.09,590
Zone1,31,9,0,1,301,209,1,20.32,613
Zone1,31,10,0,1,358,256,2,24.17,588
Zone1,31,11,0,0,178,145,0,12.02,486
Zone1,31,12,0,0,220,143,0,14.85,535
Zone1,31,13,0,0,191,135,0,12.89,559
Zone1,31,14,0,0,211,145,0,14.24,506
Zone1,31,15,0,0,177,143,1,11.95,466
Zone1,31,16,0,0,219,158,2,14.78,523
Zone1,31,17,0,1,560,365,1,37.8,670
Zone1,31,18,0,1,575,361,0,38.81,750
Zone1,31,19,0,1,547,346,0,36.92,681
Zone1,31,20,0,1,565,368,2,38.14,705
Zone1,31,21,0,0,159,126,1,10.73,491
Zone1,31,22,0,0,163,137,2,11.0,501
Zone1,31,23,0,0,220,175,0,14.85,533
Zone1,32,0,0,0,195,135,0,13.16,488
Zone1,32,1,0,0,162,136,2,10.94,541
Zone1,32,2,0,0,205,161,1,13.84,484
Zone1,32,3,0,0,196,133,1,13.23,516
Zone1,32,4,0,0,180,119,0,12.15,502
Zone1,32,5,0,0,170,149,1,11.48,498
Zone1,32,6,0,0,212,163,2,14.31,493
Zone1,32,7,0,1,313,208,1,21.13,548
Zone1,32,8,0,1,291,185,0,19.64,557
Zone1,32,9,0,1,359,243,0,24.23,559
Zone1,32,10,0,1,352,239,1,23.76,579
Zone1,32,11,0,0,173,125,1,11.68,458
Zone1,32,12,0,0,186,121,2,12.56,497
Zone1,32,13,0,0,193,146,1,13.03,549
Zone1,32,14,0,0,171,146,0,11.54,466
Zone1,32,15,0,0,203,147,0,13.7,514
Zone1,32,16,0,0,154,116,1,10.4,459
Zone1,32,17,0,1,541,348,1,36.52,658
Zone1,32,18,0,1,577,372,2,38.95,680
Zone1,32,19,0,1,596,384,2,40.23,750
Zone1,32,20,0,1,593,378,1,40.03,780
Zone1,32,21,0,0,199,138,2,13.43,505
Zone1,32,22,0,0,224,173,2,15.12,561
Zone1,32,23,0,0,178,146,0,12.02,510
Zone1,33,0,0,0,207,168,2,13.97,478
Zone1,33,1,0,0,185,135,0,12.49,516
Zone1,33,2,0,0,170,135,0,11.48,501
Zone1,33,3,0,0,190,139,2,12.83,489
Zone1,33,4,0,0,157,139,0,10.6,508
Zone1,33,5,0,0,223,147,2,15.05,518
Zone1,33,6,0,0,189,154,2,12.76,489
Zone1,33,7,0,1,329,242,1,22.21,597
Zone1,33,8,0,1,335,218,1,22.61,625
Zone1,33,9,0,1,324,206,0,21.87,599
Zone1,33,10,0,1,330,220,2,22.28,632
Zone1,33,11,0,0,213,144,1,14.38,483
Zone1,33,12,0,0,195,135,2,13.16,538
Zone1,33,13,0,0,175,147,1,11.81,519
Zone1,33,14,0,0,208,132,1,14.04,520
Zone1,33,15,0,0,219,149,1,14.78,521
Zone1,33,16,0,0,201,128,1,13.57,515
Zone1,33,17,0,1,584,395,0,39.42,709
Zone1,33,18,0,1,574,369,0,38.75,683
Zone1,33,19,0,1,544,336,1,36.72,691
Zone1,33,20,0,1,545,344,2,36.79,746
Zone1,33,21,0,0,209,150,1,14.11,534
Zone1,33,22,0,0,162,131,2,10.94,494
Zone1,33,23,0,0,193,123,0,13.03,555
Zone1,34,0,1,0,144,118,1,9.72,480
Zone1,34,1,1,0,161,126,1,10.87,515
Zone1,34,2,1,0,149,124,2,10.06,513
Zone1,34,3,1,0,121,113,2,8.17,465
Zone1,34,4,1,0,154,99,1,10.4,483
Zone1,34,5,1,0,176,114,1,11.88,462
Zone1,34,6,1,0,170,129,0,11.48,540
Zone1,34,7,1,1,298,222,2,20.12,597
Zone1,34,8,1,1,311,221,2,20.99,606
Zone1,34,9,1,1,279,197,2,18.83,531
Zone1,34,10,1,1,259,190,1,17.48,545
Zone1,34,11,1,0,133,113,1,8.98,516
Zone1,34,12,1,0,172,118,2,11.61,478
Zone1,34,13,1,0,147,106,2,9.92,476
Zone1,34,14,1,0,125,116,1,8.44,453
Zone1,34,15,1,0,149,100,0,10.06,501
Zone1,34,16,1,0,150,114,1,10.12,443
Zone1,34,17,1,1,545,350,1,36.79,712
Zone1,34,18,1,1,512,350,1,34.56,721
Zone1,34,19,1,1,491,315,1,33.14,696
Zone1,34,20,1,1,517,355,0,34.9,722
Zone1,34,21,1,0,147,135,1,9.92,508
Zone1,34,22,1,0,173,141,0,11.68,550
Zone1,34,23,1,0,167,144,1,11.27,516
Zone1,35,0,1,0,138,122,0,9.32,448
Zone1,35,1,1,0,171,128,2,11.54,492
Zone1,35,2,1,0,171,131,2,11.54,502
Zone1,35,3,1,0,113,110,0,7.63,426
Zone1,35,4,1,0,173,118,2,11.68,551
Zone1,35,5,1,0,166,142,2,11.21,458
Zone1,35,6,1,0,162,135,0,10.94,457
Zone1,35,7,1,1,280,188,0,18.9,532
Zone1,35,8,1,1,264,191,1,17.82,533
Zone1,35,9,1,1,264,204,1,17.82,503
Zone1,35,10,1,1,281,203,2,18.97,565
Zone1,35,11,1,0,181,140,2,12.22,482
Zone1,35,12,1,0,134,103,0,9.05,440
Zone1,35,13,1,0,165,144,2,11.14,467
Zone1,35,14,1,0,148,133,0,9.99,519
Zone1,35,15,1,0,165,107,1,11.14,476
Zone1,35,16,1,0,156,116,2,10.53,472
Zone1,35,17,1,1,555,376,2,37.46,694
Zone1,35,18,1,1,511,323,2,34.49,700
Zone1,35,19,1,1,528,354,0,35.64,648
Zone1,35,20,1,1,558,342,1,37.67,691
Zone1,35,21,1,0,160,104,0,10.8,454
Zone1,35,22,1,0,171,135,2,11.54,511
Zone1,35,23,1,0,153,117,1,10.33,542
Zone1,36,0,0,0,198,131,0,13.37,534
Zone1,36,1,0,0,210,138,0,14.18,511
Zone1,36,2,0,0,203,162,2,13.7,485
Zone1,36,3,0,0,185,133,0,12.49,480
Zone1,36,4,0,0,172,116,1,11.61,459
Zone1,36,5,0,0,170,131,2,11.48,527
Zone1,36,6,0,0,196,151,0,13.23,474
Zone1,36,7,0,1,311,194,1,20.99,548
Zone1,36,8,0,1,299,200,2,20.18,600
Zone1,36,9,0,1,357,235,1,24.1,611
Zone1,36,10,0,1,353,224,0,23.83,566
Zone1,36,11,0,0,217,149,1,14.65,482
Zone1,36,12,0,0,186,148,2,12.56,527
Zone1,36,13,0,0,205,138,1,13.84,514
Zone1,36,14,0,0,178,133,0,12.02,487
Zone1,36,15,0,0,208,132,2,14.04,528
Zone1,36,16,0,0,218,162,1,14.72,550
Zone1,36,17,0,1,590,380,2,39.83,718
Zone1,36,18,0,1,560,377,2,37.8,703
Zone1,36,19,0,1,538,339,2,36.32,674
Zone1,36,20,0,1,556,358,0,37.53,738
Zone1,36,21,0,0,181,142,0,12.22,469
Zone1,36,22,0,0,185,157,1,12.49,479
Zone1,36,23,0,0,178,115,2,12.02,528
Zone1,37,0,0,0,158,105,0,10.67,526
Zone1,37,1,0,0,159,141,1,10.73,535
Zone1,37,2,0,0,186,128,1,12.56,507
Zone1,37,3,0,0,186,122,2,12.56,519
Zone1,37,4,0,0,175,112,1,11.81,517
Zone1,37,5,0,0,211,145,0,14.24,476
Zone1,37,6,0,0,170,149,0,11.48,471
Zone1,37,7,0,1,341,221,1,23.02,592
Zone1,37,8,0,1,316,236,2,21.33,587
Zone1,37,9,0,1,342,212,0,23.09,561
Zone1,37,10,0,1,358,256,0,24.17,557
Zone1,37,11,0,0,176,139,1,11.88,520
Zone1,37,12,0,0,179,147,0,12.08,472
Zone1,37,13,0,0,191,147,1,12.89,493
Zone1,37,14,0,0,201,150,0,13.57,567
Zone1,37,15,0,0,180,126,0,12.15,498
Zone1,37,16,0,0,213,167,0,14.38,563
Zone1,37,17,0,1,600,367,1,40.5,744
Zone1,37,18,0,1,537,334,1,36.25,734
Zone1,37,19,0,1,568,352,2,38.34,725
Zone1,37,20,0,1,598,398,1,40.37,758
Zone1,37,21,0,0,155,108,2,10.46,496
Zone1,37,22,0,0,181,123,1,12.22,505
Zone1,37,23,0,0,177,125,0,11.95,551
Zone1,38,0,0,0,219,139,1,14.78,498
Zone1,38,1,0,0,220,151,2,14.85,549
Zone1,38,2,0,0,161,109,0,10.87,535
Zone1,38,3,0,0,188,137,1,12.69,532
Zone1,38,4,0,0,221,141,2,14.92,520
Zone1,38,5,0,0,209,139,0,14.11,540
Zone1,38,6,0,0,219,154,1,14.78,514
Zone1,38,7,0,1,301,203,1,20.32,530
Zone1,38,8,0,1,320,206,2,21.6,605
Zone1,38,9,0,1,327,223,0,22.07,634
Zone1,38,10,0,1,327,239,1,22.07,555
Zone1,38,11,0,0,189,150,2,12.76,531
Zone1,38,12,0,0,215,162,0,14.51,506
Zone1,38,13,0,0,184,141,2,12.42,479
Zone1,38,14,0,0,166,145,2,11.21,527
Zone1,38,15,0,0,196,156,0,13.23,518
Zone1,38,16,0,0,208,148,0,14.04,526
Zone1,38,17,0,1,589,365,1,39.76,726
Zone1,38,18,0,1,588,364,1,39.69,711
Zone1,38,19,0,1,574,390,2,38.75,735
Zone1,38,20,0,1,590,373,0,39.83,755
Zone1,38,21,0,0,169,120,1,11.41,459
Zone1,38,22,0,0,205,141,0,13.84,484
Zone1,38,23,0,0,159,107,1,10.73,456
Zone1,39,0,0,0,186,145,0,12.56,549
Zone1,39,1,0,0,202,132,2,13.64,469
Zone1,39,2,0,0,195,161,2,13.16,490
Zone1,39,3,0,0,198,149,0,13.37,479
Zone1,39,4,0,0,178,149,1,12.02,516
Zone1,39,5,0,0,207,144,1,13.97,496
Zone1,39,6,0,0,211,145,2,14.24,498
Zone1,39,7,0,1,303,189,1,20.45,572
Zone1,39,8,0,1,318,237,2,21.47,612
Zone1,39,9,0,1,353,256,0,23.83,650
Zone1,39,10,0,1,324,237,0,21.87,570
Zone1,39,11,0,0,223,159,0,15.05,562
Zone1,39,12,0,0,197,152,1,13.3,491
Zone1,39,13,0,0,174,144,2,11.75,459
Zone1,39,14,0,0,169,119,0,11.41,533
Zone1,39,15,0,0,192,143,1,12.96,559
Zone1,39,16,0,0,181,151,2,12.22,513
Zone1,39,17,0,1,541,368,0,36.52,720
Zone1,39,18,0,1,573,359,1,38.68,681
Zone1,39,19,0,1,539,341,0,36.38,739
Zone1,39,20,0,1,593,377,0,40.03,780
Zone1,39,21,0,0,170,121,2,11.48,533
Zone1,39,22,0,0,170,125,2,11.48,510
Zone1,39,23,0,0,164,129,0,11.07,496
Zone1,40,0,0,0,177,124,2,11.95,495
Zone1,40,1,0,0,220,146,1,14.85,509
Zone1,40,2,0,0,197,147,2,13.3,505
Zone1,40,3,0,0,177,138,0,11.95,551
Zone1,40,4,0,0,157,139,0,10.6,507
Zone1,40,5,0,0,168,118,2,11.34,534
Zone1,40,6,0,0,219,165,2,14.78,566
Zone1,40,7,0,1,339,226,2,22.88,608
Zone1,40,8,0,1,313,214,1,21.13,628
Zone1,40,9,0,1,348,236,2,23.49,576
Zone1,40,10,0,1,322,226,1,21.74,615
Zone1,40,11,0,0,221,175,1,14.92,531
Zone1,40,12,0,0,178,120,1,12.02,455
Zone1,40,13,0,0,216,140,2,14.58,557
Zone1,40,14,0,0,171,137,1,11.54,498
Zone1,40,15,0,0,176,137,0,11.88,522
Zone1,40,16,0,0,157,107,1,10.6,504
Zone1,40,17,0,1,572,383,1,38.61,704
Zone1,40,18,0,1,595,402,2,40.16,730
Zone1,40,19,0,1,532,335,2,35.91,660
Zone1,40,20,0,1,589,373,1,39.76,726
Zone1,40,21,0,0,165,115,2,11.14,542
Zone1,40,22,0,0,179,125,2,12.08,556
Zone1,40,23,0,0,164,120,1,11.07,494
Zone1,41,0,1,0,178,149,2,12.02,493
Zone1,41,1,1,0,174,118,2,11.75,530
Zone1,41,2,1,0,122,87,2,8.24,519
Zone1,41,3,1,0,159,136,0,10.73,517
Zone1,41,4,1,0,149,126,1,10.06,530
Zone1,41,5,1,0,157,129,0,10.6,482
Zone1,41,6,1,0,174,113,0,11.75,537
Zone1,41,7,1,1,277,181,0,18.7,539
Zone1,41,8,1,1,297,191,1,20.05,560
Zone1,41,9,1,1,261,166,0,17.62,549
Zone1,41,10,1,1,289,212,2,19.51,609
Zone1,41,11,1,0,155,127,2,10.46,516
Zone1,41,12,1,0,116,96,0,7.83,431
Zone1,41,13,1,0,113,105,0,7.63,496
Zone1,41,14,1,0,145,130,1,9.79,456
Zone1,41,15,1,0,176,135,2,11.88,537
Zone1,41,16,1,0,121,94,0,8.17,511
Zone1,41,17,1,1,512,319,2,34.56,733
Zone1,41,18,1,1,527,361,0,35.57,691
Zone1,41,19,1,1,552,346,1,37.26,667
Zone1,41,20,1,1,548,372,0,36.99,664
Zone1,41,21,1,0,159,112,1,10.73,453
Zone1,41,22,1,0,142,94,0,9.59,482
Zone1,41,23,1,0,171,131,1,11.54,537
Zone1,42,0,1,0,174,132,0,11.75,460
Zone1,42,1,1,0,116,79,0,7.83,422
Zone1,42,2,1,0,147,98,1,9.92,457
Zone1,42,3,1,0,148,131,0,9.99,531
Zone1,42,4,1,0,127,108,2,8.57,503
Zone1,42,5,1,0,132,103,2,8.91,462
Zone1,42,6,1,0,180,144,0,12.15,478
Zone1,42,7,1,1,277,210,0,18.7,553
Zone1,42,8,1,1,304,195,0,20.52,568
Zone1,42,9,1,1,295,195,0,19.91,564
Zone1,42,10,1,1,282,185,2,19.04,564
Zone1,42,11,1,0,154,136,0,10.4,538
Zone1,42,12,1,0,127,115,1,8.57,465
Zone1,42,13,1,0,182,124,2,12.29,501
Zone1,42,14,1,0,177,127,2,11.95,553
Zone1,42,15,1,0,183,150,0,12.35,507
Zone1,42,16,1,0,173,138,0,11.68,516
Zone1,42,17,1,1,506,328,1,34.16,655
Zone1,42,18,1,1,498,345,1,33.62,689
Zone1,42,19,1,1,499,324,0,33.68,694
Zone1,42,20,1,1,542,358,0,36.59,698
Zone1,42,21,1,0,119,93,2,8.03,455
Zone1,42,22,1,0,178,152,0,12.02,464
Zone1,42,23,1,0,176,120,1,11.88,514
Zone1,43,0,0,0,205,170,1,13.84,518
Zone1,43,1,0,0,199,130,1,13.43,488
Zone1,43,2,0,0,156,113,1,10.53,521
Zone1,43,3,0,0,178,133,2,12.02,473
Zone1,43,4,0,0,158,126,2,10.67,447
Zone1,43,5,0,0,185,128,1,12.49,530
Zone1,43,6,0,0,160,112,1,10.8,501
Zone1,43,7,0,1,332,214,1,22.41,561
Zone1,43,8,0,1,339,248,1,22.88,556
Zone1,43,9,0,1,313,196,2,21.13,617
Zone1,43,10,0,1,349,249,1,23.56,627
Zone1,43,11,0,0,198,157,2,13.37,504
Zone1,43,12,0,0,168,115,0,11.34,538
Zone1,43,13,0,0,179,135,0,12.08,550
Zone1,43,14,0,0,180,153,2,12.15,502
Zone1,43,15,0,0,219,155,2,14.78,545
Zone1,43,16,0,0,175,112,0,11.81,524
Zone1,43,17,0,1,570,362,1,38.48,702
Zone1,43,18,0,1,533,335,0,35.98,721
Zone1,43,19,0,1,572,380,1,38.61,733
Zone1,43,20,0,1,558,364,0,37.67,746
Zone1,43,21,0,0,182,140,0,12.29,515
Zone1,43,22,0,0,196,152,0,13.23,538
Zone1,43,23,0,0,210,154,0,14.18,519
Zone1,44,0,0,0,194,149,1,13.1,469
Zone1,44,1,0,0,188,154,2,12.69,500
Zone1,44,2,0,0,212,167,2,14.31,570
Zone1,44,3,0,0,166,142,1,11.21,520
Zone1,44,4,0,0,203,136,2,13.7,526
Zone1,44,5,0,0,222,157,0,14.99,486
Zone1,44,6,0,0,205,169,1,13.84,557
Zone1,44,7,0,1,289,185,2,19.51,564
Zone1,44,8,0,1,312,204,0,21.06,605
Zone1,44,9,0,1,322,215,1,21.74,571
Zone1,44,10,0,1,335,238,0,22.61,584
Zone1,44,11,0,0,190,152,0,12.83,491
Zone1,44,12,0,0,206,142,0,13.91,519
Zone1,44,13,0,0,156,126,2,10.53,539
Zone1,44,14,0,0,196,141,0,13.23,565
Zone1,44,15,0,0,214,145,0,14.45,544
Zone1,44,16,0,0,155,109,2,10.46,479
Zone1,44,17,0,1,545,344,0,36.79,681
Zone1,44,18,0,1,544,333,1,36.72,678
Zone1,44,19,0,1,592,394,0,39.96,723
Zone1,44,20,0,1,567,381,0,38.27,727
Zone1,44,21,0,0,222,159,2,14.99,485
Zone1,44,22,0,0,184,128,2,12.42,513
Zone1,44,23,0,0,185,155,1,12.49,521
Zone1,45,0,0,0,214,155,0,14.45,491
Zone1,45,1,0,0,188,123,1,12.69,515
Zone1,45,2,0,0,177,115,1,11.95,497
Zone1,45,3,0,0,196,135,2,13.23,480
Zone1,45,4,0,0,166,128,1,11.21,526
Zone1,45,5,0,0,160,121,1,10.8,511
Zone1,45,6,0,0,195,130,2,13.16,479
Zone1,45,7,0,1,339,238,0,22.88,563
Zone1,45,8,0,1,319,211,1,21.53,597
Zone1,45,9,0,1,319,204,2,21.53,586
Zone1,45,10,0,1,313,215,2,21.13,601
Zone1,45,11,0,0,203,141,0,13.7,520
Zone1,45,12,0,0,197,163,1,13.3,522
Zone1,45,13,0,0,170,118,0,11.48,494
Zone1,45,14,0,0,191,150,2,12.89,463
Zone1,45,15,0,0,179,119,0,12.08,508
Zone1,45,16,0,0,192,127,2,12.96,506
Zone1,45,17,0,1,558,374,2,37.67,674
Zone1,45,18,0,1,547,355,1,36.92,737
Zone1,45,19,0,1,541,333,2,36.52,662
Zone1,45,20,0,1,578,374,0,39.02,701
Zone1,45,21,0,0,158,139,0,10.67,468
Zone1,45,22,0,0,180,148,1,12.15,477
Zone1,45,23,0,0,198,151,2,13.37,512
Zone1,46,0,0,0,209,147,2,14.11,512
Zone1,46,1,0,0,158,111,0,10.67,468
Zone1,46,2,0,0,223,173,2,15.05,540
Zone1,46,3,0,0,171,120,1,11.54,539
Zone1,46,4,0,0,181,115,2,12.22,518
Zone1,46,5,0,0,173,121,0,11.68,514
Zone1,46,6,0,0,157,107,2,10.6,535
Zone1,46,7,0,1,320,228,1,21.6,595
Zone1,46,8,0,1,297,204,1,20.05,614
Zone1,46,9,0,1,317,198,1,21.4,571
Zone1,46,10,0,1,298,209,1,20.12,579
Zone1,46,11,0,0,182,135,2,12.29,505
Zone1,46,12,0,0,185,125,2,12.49,476
Zone1,46,13,0,0,157,108,0,10.6,502
Zone1,46,14,0,0,199,129,1,13.43,559
Zone1,46,15,0,0,183,154,0,12.35,485
Zone1,46,16,0,0,220,171,2,14.85,489
Zone1,46,17,0,1,575,375,0,38.81,762
Zone1,46,18,0,1,545,373,2,36.79,681
Zone1,46,19,0,1,562,368,0,37.94,720
Zone1,46,20,0,1,541,353,1,36.52,714
Zone1,46,21,0,0,182,136,1,12.29,494
Zone1,46,22,0,0,163,106,1,11.0,504
Zone1,46,23,0,0,216,167,2,14.58,564
Zone1,47,0,0,0,220,174,1,14.85,481
Zone1,47,1,0,0,206,163,1,13.91,522
Zone1,47,2,0,0,171,127,0,11.54,491
Zone1,47,3,0,0,189,121,1,12.76,504
Zone1,47,4,0,0,221,166,1,14.92,543
Zone1,47,5,0,0,222,155,2,14.99,539
Zone1,47,6,0,0,158,116,0,10.67,517
Zone1,47,7,0,1,344,238,0,23.22,591
Zone1,47,8,0,1,306,201,1,20.66,616
Zone1,47,9,0,1,337,219,0,22.75,583
